id_code,experiment,plate,well,sirna
RPE-02_4_O15,RPE-02,4,O15,sirna_330
HUVEC-03_4_J06,HUVEC-03,4,J06,sirna_807
U2OS-01_3_F04,U2OS-01,3,F04,sirna_496
U2OS-03_2_C04,U2OS-03,2,C04,sirna_57
HUVEC-04_2_I15,HUVEC-04,2,I15,sirna_123
HUVEC-11_3_M10,HUVEC-11,3,M10,sirna_728
HEPG2-06_2_M05,HEPG2-06,2,M05,sirna_642
HUVEC-10_3_M14,HUVEC-10,3,M14,sirna_332
HUVEC-16_3_C04,HUVEC-16,3,C04,sirna_962
HUVEC-09_1_L04,HUVEC-09,1,L04,sirna_485
HUVEC-05_2_H23,HUVEC-05,2,H23,sirna_1126
HUVEC-04_3_M23,HUVEC-04,3,M23,sirna_117
HUVEC-12_1_J09,HUVEC-12,1,J09,sirna_93
HEPG2-04_4_K23,HEPG2-04,4,K23,sirna_901
RPE-07_3_L10,RPE-07,3,L10,sirna_84
HEPG2-03_2_I22,HEPG2-03,2,I22,sirna_784
RPE-05_1_G07,RPE-05,1,G07,sirna_1003
HEPG2-02_3_L17,HEPG2-02,3,L17,sirna_673
HUVEC-10_2_N22,HUVEC-10,2,N22,sirna_206
RPE-03_3_F20,RPE-03,3,F20,sirna_675
HUVEC-10_2_H10,HUVEC-10,2,H10,sirna_524
HEPG2-01_4_H17,HEPG2-01,4,H17,sirna_27
HEPG2-01_4_I21,HEPG2-01,4,I21,sirna_920
HUVEC-15_2_H06,HUVEC-15,2,H06,sirna_603
HUVEC-11_1_H17,HUVEC-11,1,H17,sirna_378
HUVEC-06_1_F10,HUVEC-06,1,F10,sirna_986
HEPG2-06_3_I18,HEPG2-06,3,I18,sirna_145
RPE-01_4_E05,RPE-01,4,E05,sirna_1058
HUVEC-11_2_M06,HUVEC-11,2,M06,sirna_675
RPE-07_3_K08,RPE-07,3,K08,sirna_881
HEPG2-01_2_K07,HEPG2-01,2,K07,sirna_1053
HUVEC-02_4_L10,HUVEC-02,4,L10,sirna_762
HEPG2-04_3_N17,HEPG2-04,3,N17,sirna_651
HEPG2-07_4_G17,HEPG2-07,4,G17,sirna_266
U2OS-01_4_E18,U2OS-01,4,E18,sirna_665
U2OS-02_2_M02,U2OS-02,2,M02,sirna_823
U2OS-02_4_L10,U2OS-02,4,L10,sirna_798
HEPG2-06_1_K22,HEPG2-06,1,K22,sirna_1013
RPE-02_4_D02,RPE-02,4,D02,sirna_366
HUVEC-01_2_H18,HUVEC-01,2,H18,sirna_770
HUVEC-14_3_G06,HUVEC-14,3,G06,sirna_767
HUVEC-05_2_H04,HUVEC-05,2,H04,sirna_721
HUVEC-14_1_L05,HUVEC-14,1,L05,sirna_941
RPE-05_4_I03,RPE-05,4,I03,sirna_896
HEPG2-04_1_N03,HEPG2-04,1,N03,sirna_46
RPE-07_3_F17,RPE-07,3,F17,sirna_663
HEPG2-03_3_L22,HEPG2-03,3,L22,sirna_708
HUVEC-14_2_D02,HUVEC-14,2,D02,sirna_277
HUVEC-07_2_G04,HUVEC-07,2,G04,sirna_982
U2OS-01_2_F02,U2OS-01,2,F02,sirna_373
U2OS-01_2_J08,U2OS-01,2,J08,sirna_833
HEPG2-02_1_I20,HEPG2-02,1,I20,sirna_615
HUVEC-15_1_G02,HUVEC-15,1,G02,sirna_56
RPE-02_1_N21,RPE-02,1,N21,sirna_218
RPE-05_2_C12,RPE-05,2,C12,sirna_48
HUVEC-15_1_M13,HUVEC-15,1,M13,sirna_278
HUVEC-01_1_H20,HUVEC-01,1,H20,sirna_218
HUVEC-13_1_G17,HUVEC-13,1,G17,sirna_994
RPE-02_4_E23,RPE-02,4,E23,sirna_211
U2OS-03_3_F06,U2OS-03,3,F06,sirna_84
HUVEC-04_2_O18,HUVEC-04,2,O18,sirna_792
U2OS-03_4_D08,U2OS-03,4,D08,sirna_629
HUVEC-11_1_O20,HUVEC-11,1,O20,sirna_630
HUVEC-04_1_D08,HUVEC-04,1,D08,sirna_647
HEPG2-05_3_L19,HEPG2-05,3,L19,sirna_695
HEPG2-04_3_K12,HEPG2-04,3,K12,sirna_514
HEPG2-04_1_G08,HEPG2-04,1,G08,sirna_602
HEPG2-04_4_D05,HEPG2-04,4,D05,sirna_594
HUVEC-02_3_N15,HUVEC-02,3,N15,sirna_1070
U2OS-02_2_D15,U2OS-02,2,D15,sirna_300
U2OS-02_2_N17,U2OS-02,2,N17,sirna_342
HUVEC-07_3_L23,HUVEC-07,3,L23,sirna_983
U2OS-01_2_G22,U2OS-01,2,G22,sirna_768
HUVEC-09_2_M18,HUVEC-09,2,M18,sirna_994
HUVEC-12_1_E07,HUVEC-12,1,E07,sirna_893
RPE-06_4_I02,RPE-06,4,I02,sirna_973
HUVEC-11_3_K05,HUVEC-11,3,K05,sirna_426
RPE-05_4_E08,RPE-05,4,E08,sirna_294
RPE-02_1_H05,RPE-02,1,H05,sirna_239
RPE-03_1_E13,RPE-03,1,E13,sirna_820
RPE-04_4_N22,RPE-04,4,N22,sirna_1122
RPE-03_1_K07,RPE-03,1,K07,sirna_340
HEPG2-02_2_D12,HEPG2-02,2,D12,sirna_665
HUVEC-11_4_K08,HUVEC-11,4,K08,sirna_231
HUVEC-02_1_K19,HUVEC-02,1,K19,sirna_449
HUVEC-03_4_H13,HUVEC-03,4,H13,sirna_832
RPE-05_2_J08,RPE-05,2,J08,sirna_770
HUVEC-14_3_F21,HUVEC-14,3,F21,sirna_191
HUVEC-16_1_L18,HUVEC-16,1,L18,sirna_224
HUVEC-02_4_E09,HUVEC-02,4,E09,sirna_677
RPE-04_1_H17,RPE-04,1,H17,sirna_716
HEPG2-06_1_K11,HEPG2-06,1,K11,sirna_1102
HUVEC-05_2_H21,HUVEC-05,2,H21,sirna_77
HUVEC-09_2_N04,HUVEC-09,2,N04,sirna_639
HUVEC-13_1_K18,HUVEC-13,1,K18,sirna_395
HUVEC-12_2_O12,HUVEC-12,2,O12,sirna_905
HUVEC-16_3_M17,HUVEC-16,3,M17,sirna_795
HUVEC-06_1_E04,HUVEC-06,1,E04,sirna_701
HEPG2-07_3_K11,HEPG2-07,3,K11,sirna_699
HUVEC-10_4_D16,HUVEC-10,4,D16,sirna_553
HUVEC-03_3_N22,HUVEC-03,3,N22,sirna_516
HUVEC-10_3_L18,HUVEC-10,3,L18,sirna_762
HUVEC-04_2_B11,HUVEC-04,2,B11,sirna_1053
HEPG2-02_2_M18,HEPG2-02,2,M18,sirna_900
U2OS-03_3_L17,U2OS-03,3,L17,sirna_726
HUVEC-11_3_C08,HUVEC-11,3,C08,sirna_254
HUVEC-07_1_K09,HUVEC-07,1,K09,sirna_612
HUVEC-14_4_B07,HUVEC-14,4,B07,sirna_97
HUVEC-09_4_D02,HUVEC-09,4,D02,sirna_948
U2OS-03_2_E16,U2OS-03,2,E16,sirna_457
HUVEC-05_1_K21,HUVEC-05,1,K21,sirna_670
HEPG2-02_1_N09,HEPG2-02,1,N09,sirna_325
HUVEC-07_4_L22,HUVEC-07,4,L22,sirna_92
HUVEC-09_1_G18,HUVEC-09,1,G18,sirna_199
RPE-01_1_L05,RPE-01,1,L05,sirna_327
RPE-07_4_E06,RPE-07,4,E06,sirna_137
HEPG2-02_2_H20,HEPG2-02,2,H20,sirna_77
HUVEC-16_3_O18,HUVEC-16,3,O18,sirna_267
U2OS-03_1_K11,U2OS-03,1,K11,sirna_478
HUVEC-08_2_N06,HUVEC-08,2,N06,sirna_770
HUVEC-11_1_D10,HUVEC-11,1,D10,sirna_481
HUVEC-01_3_C10,HUVEC-01,3,C10,sirna_274
HUVEC-16_3_N14,HUVEC-16,3,N14,sirna_274
RPE-04_3_K09,RPE-04,3,K09,sirna_108
HEPG2-07_3_E10,HEPG2-07,3,E10,sirna_836
HEPG2-02_4_O02,HEPG2-02,4,O02,sirna_260
HUVEC-11_2_C12,HUVEC-11,2,C12,sirna_329
HUVEC-16_4_I13,HUVEC-16,4,I13,sirna_363
HUVEC-01_1_D22,HUVEC-01,1,D22,sirna_427
RPE-02_1_M13,RPE-02,1,M13,sirna_720
HUVEC-02_4_B12,HUVEC-02,4,B12,sirna_1120
HUVEC-01_2_B18,HUVEC-01,2,B18,sirna_71
HEPG2-03_1_D07,HEPG2-03,1,D07,sirna_462
RPE-04_2_J05,RPE-04,2,J05,sirna_884
HUVEC-08_4_O16,HUVEC-08,4,O16,sirna_236
HUVEC-02_3_J09,HUVEC-02,3,J09,sirna_646
HUVEC-07_4_G18,HUVEC-07,4,G18,sirna_1094
HUVEC-08_4_C14,HUVEC-08,4,C14,sirna_120
RPE-03_2_E21,RPE-03,2,E21,sirna_821
HUVEC-09_4_G16,HUVEC-09,4,G16,sirna_668
RPE-05_1_J16,RPE-05,1,J16,sirna_155
RPE-01_3_O06,RPE-01,3,O06,sirna_389
HUVEC-04_2_O06,HUVEC-04,2,O06,sirna_55
HUVEC-04_4_K18,HUVEC-04,4,K18,sirna_965
HEPG2-07_1_M16,HEPG2-07,1,M16,sirna_695
HUVEC-08_2_E15,HUVEC-08,2,E15,sirna_8
RPE-05_3_O06,RPE-05,3,O06,sirna_923
RPE-05_4_K09,RPE-05,4,K09,sirna_531
HEPG2-04_3_H17,HEPG2-04,3,H17,sirna_1134
HEPG2-01_2_F02,HEPG2-01,2,F02,sirna_665
HEPG2-04_2_F13,HEPG2-04,2,F13,sirna_662
HUVEC-01_1_O02,HUVEC-01,1,O02,sirna_667
HUVEC-08_3_I08,HUVEC-08,3,I08,sirna_636
HEPG2-05_1_F04,HEPG2-05,1,F04,sirna_841
U2OS-02_2_O22,U2OS-02,2,O22,sirna_1076
RPE-05_3_J04,RPE-05,3,J04,sirna_76
RPE-03_1_F21,RPE-03,1,F21,sirna_1100
U2OS-03_2_M12,U2OS-03,2,M12,sirna_857
RPE-02_3_B03,RPE-02,3,B03,sirna_745
RPE-07_3_G02,RPE-07,3,G02,sirna_455
RPE-01_3_B11,RPE-01,3,B11,sirna_235
HUVEC-01_1_E02,HUVEC-01,1,E02,sirna_978
HUVEC-13_2_F16,HUVEC-13,2,F16,sirna_901
U2OS-02_4_L16,U2OS-02,4,L16,sirna_1072
HUVEC-16_2_L08,HUVEC-16,2,L08,sirna_605
HUVEC-14_2_D06,HUVEC-14,2,D06,sirna_470
HEPG2-04_4_B05,HEPG2-04,4,B05,sirna_1074
HEPG2-07_3_L18,HEPG2-07,3,L18,sirna_467
RPE-05_2_I08,RPE-05,2,I08,sirna_705
HUVEC-15_2_K16,HUVEC-15,2,K16,sirna_459
RPE-02_3_O19,RPE-02,3,O19,sirna_446
HUVEC-14_4_K09,HUVEC-14,4,K09,sirna_770
U2OS-02_2_D18,U2OS-02,2,D18,sirna_359
HUVEC-09_2_C10,HUVEC-09,2,C10,sirna_408
U2OS-03_4_C16,U2OS-03,4,C16,sirna_152
RPE-07_4_N20,RPE-07,4,N20,sirna_438
HEPG2-03_2_G21,HEPG2-03,2,G21,sirna_119
HEPG2-07_1_C08,HEPG2-07,1,C08,sirna_213
HUVEC-03_3_D19,HUVEC-03,3,D19,sirna_177
HEPG2-03_2_G03,HEPG2-03,2,G03,sirna_510
HUVEC-08_2_B21,HUVEC-08,2,B21,sirna_406
HUVEC-06_1_I07,HUVEC-06,1,I07,sirna_51
RPE-01_3_I03,RPE-01,3,I03,sirna_390
HUVEC-04_3_O11,HUVEC-04,3,O11,sirna_110
HUVEC-02_2_E17,HUVEC-02,2,E17,sirna_619
HUVEC-02_2_O22,HUVEC-02,2,O22,sirna_809
RPE-05_3_B13,RPE-05,3,B13,sirna_874
U2OS-02_1_N05,U2OS-02,1,N05,sirna_1081
HUVEC-16_1_C04,HUVEC-16,1,C04,sirna_754
HUVEC-13_1_N05,HUVEC-13,1,N05,sirna_821
HUVEC-01_1_C12,HUVEC-01,1,C12,sirna_375
RPE-05_1_O11,RPE-05,1,O11,sirna_66
RPE-06_3_C16,RPE-06,3,C16,sirna_981
HEPG2-02_4_F08,HEPG2-02,4,F08,sirna_563
HUVEC-10_3_B17,HUVEC-10,3,B17,sirna_1093
U2OS-03_3_B23,U2OS-03,3,B23,sirna_1118
HEPG2-05_1_N10,HEPG2-05,1,N10,sirna_838
HUVEC-05_1_E16,HUVEC-05,1,E16,sirna_193
HUVEC-05_1_E20,HUVEC-05,1,E20,sirna_548
HEPG2-03_3_I06,HEPG2-03,3,I06,sirna_898
HUVEC-01_4_N23,HUVEC-01,4,N23,sirna_945
HEPG2-03_2_L20,HEPG2-03,2,L20,sirna_1076
HUVEC-05_3_M20,HUVEC-05,3,M20,sirna_50
RPE-07_3_D06,RPE-07,3,D06,sirna_267
HUVEC-04_1_M02,HUVEC-04,1,M02,sirna_197
RPE-04_2_J17,RPE-04,2,J17,sirna_579
HEPG2-03_1_I06,HEPG2-03,1,I06,sirna_816
HUVEC-11_2_L13,HUVEC-11,2,L13,sirna_1122
RPE-02_4_E06,RPE-02,4,E06,sirna_438
HUVEC-04_4_O09,HUVEC-04,4,O09,sirna_175
HUVEC-11_4_J09,HUVEC-11,4,J09,sirna_1124
U2OS-01_3_D10,U2OS-01,3,D10,sirna_800
HEPG2-02_3_F17,HEPG2-02,3,F17,sirna_690
HUVEC-03_2_N17,HUVEC-03,2,N17,sirna_200
RPE-07_3_H10,RPE-07,3,H10,sirna_245
HUVEC-01_2_N18,HUVEC-01,2,N18,sirna_59
HEPG2-06_1_N08,HEPG2-06,1,N08,sirna_527
HUVEC-09_3_B08,HUVEC-09,3,B08,sirna_114
HUVEC-07_1_I09,HUVEC-07,1,I09,sirna_584
HEPG2-01_2_I09,HEPG2-01,2,I09,sirna_1101
HUVEC-06_3_H02,HUVEC-06,3,H02,sirna_927
U2OS-02_4_M08,U2OS-02,4,M08,sirna_173
HUVEC-05_2_J16,HUVEC-05,2,J16,sirna_1008
HUVEC-02_4_I10,HUVEC-02,4,I10,sirna_142
HEPG2-01_3_F21,HEPG2-01,3,F21,sirna_314
HEPG2-05_3_C02,HEPG2-05,3,C02,sirna_924
RPE-06_1_J02,RPE-06,1,J02,sirna_358
HUVEC-03_3_J12,HUVEC-03,3,J12,sirna_270
RPE-07_2_G12,RPE-07,2,G12,sirna_748
HUVEC-14_3_C20,HUVEC-14,3,C20,sirna_218
HUVEC-13_1_I13,HUVEC-13,1,I13,sirna_656
HUVEC-04_4_B09,HUVEC-04,4,B09,sirna_960
U2OS-03_2_B14,U2OS-03,2,B14,sirna_199
HEPG2-07_3_M18,HEPG2-07,3,M18,sirna_188
RPE-01_1_N02,RPE-01,1,N02,sirna_43
U2OS-02_3_H17,U2OS-02,3,H17,sirna_459
HUVEC-04_4_C09,HUVEC-04,4,C09,sirna_719
HUVEC-15_4_C06,HUVEC-15,4,C06,sirna_720
HUVEC-11_4_C14,HUVEC-11,4,C14,sirna_560
U2OS-03_3_M06,U2OS-03,3,M06,sirna_1114
RPE-05_2_F23,RPE-05,2,F23,sirna_721
HEPG2-02_3_M23,HEPG2-02,3,M23,sirna_1052
HUVEC-07_2_F16,HUVEC-07,2,F16,sirna_1072
HEPG2-03_2_I12,HEPG2-03,2,I12,sirna_1101
HUVEC-15_2_N09,HUVEC-15,2,N09,sirna_759
HUVEC-14_4_N02,HUVEC-14,4,N02,sirna_937
RPE-03_1_I17,RPE-03,1,I17,sirna_858
HEPG2-05_3_D15,HEPG2-05,3,D15,sirna_1030
HUVEC-15_2_E08,HUVEC-15,2,E08,sirna_188
HEPG2-03_4_E10,HEPG2-03,4,E10,sirna_797
HUVEC-15_3_L19,HUVEC-15,3,L19,sirna_1071
RPE-06_1_E14,RPE-06,1,E14,sirna_1090
HUVEC-11_4_G17,HUVEC-11,4,G17,sirna_25
HUVEC-01_3_D09,HUVEC-01,3,D09,sirna_1031
HUVEC-16_4_K23,HUVEC-16,4,K23,sirna_1060
RPE-03_4_M14,RPE-03,4,M14,sirna_82
HUVEC-07_4_D05,HUVEC-07,4,D05,sirna_700
HUVEC-07_4_K19,HUVEC-07,4,K19,sirna_79
U2OS-01_3_O11,U2OS-01,3,O11,sirna_625
HUVEC-06_1_K14,HUVEC-06,1,K14,sirna_482
U2OS-01_4_G10,U2OS-01,4,G10,sirna_73
HUVEC-04_3_M10,HUVEC-04,3,M10,sirna_994
HUVEC-14_1_E22,HUVEC-14,1,E22,sirna_834
HEPG2-02_4_O22,HEPG2-02,4,O22,sirna_909
HUVEC-14_2_F05,HUVEC-14,2,F05,sirna_1015
HUVEC-12_4_O23,HUVEC-12,4,O23,sirna_453
HUVEC-04_2_B08,HUVEC-04,2,B08,sirna_480
HEPG2-02_2_K13,HEPG2-02,2,K13,sirna_773
HUVEC-04_1_O06,HUVEC-04,1,O06,sirna_264
HUVEC-13_2_E07,HUVEC-13,2,E07,sirna_511
HUVEC-01_2_I13,HUVEC-01,2,I13,sirna_774
RPE-05_2_H09,RPE-05,2,H09,sirna_148
HUVEC-08_1_J08,HUVEC-08,1,J08,sirna_1092
HUVEC-08_4_J08,HUVEC-08,4,J08,sirna_614
HUVEC-14_4_N15,HUVEC-14,4,N15,sirna_783
HUVEC-02_3_H17,HUVEC-02,3,H17,sirna_177
RPE-05_3_C13,RPE-05,3,C13,sirna_10
HUVEC-01_4_N22,HUVEC-01,4,N22,sirna_511
U2OS-01_1_K20,U2OS-01,1,K20,sirna_1132
HEPG2-02_2_O21,HEPG2-02,2,O21,sirna_281
HUVEC-04_2_I07,HUVEC-04,2,I07,sirna_621
HUVEC-08_1_D06,HUVEC-08,1,D06,sirna_502
HUVEC-08_3_D10,HUVEC-08,3,D10,sirna_269
HUVEC-05_4_N23,HUVEC-05,4,N23,sirna_633
U2OS-03_1_C10,U2OS-03,1,C10,sirna_1085
U2OS-03_3_D09,U2OS-03,3,D09,sirna_927
RPE-05_3_L05,RPE-05,3,L05,sirna_397
HUVEC-14_1_C20,HUVEC-14,1,C20,sirna_898
U2OS-01_4_G19,U2OS-01,4,G19,sirna_1126
HUVEC-03_3_I11,HUVEC-03,3,I11,sirna_422
HUVEC-02_3_N23,HUVEC-02,3,N23,sirna_354
RPE-05_2_K20,RPE-05,2,K20,sirna_970
U2OS-02_1_E11,U2OS-02,1,E11,sirna_427
HUVEC-03_3_I20,HUVEC-03,3,I20,sirna_188
HUVEC-12_1_I21,HUVEC-12,1,I21,sirna_418
HUVEC-01_1_K15,HUVEC-01,1,K15,sirna_298
RPE-07_2_G08,RPE-07,2,G08,sirna_469
HEPG2-02_3_D19,HEPG2-02,3,D19,sirna_570
RPE-07_1_F14,RPE-07,1,F14,sirna_45
HUVEC-05_1_B08,HUVEC-05,1,B08,sirna_58
RPE-02_4_L12,RPE-02,4,L12,sirna_761
RPE-06_4_E18,RPE-06,4,E18,sirna_106
HUVEC-08_4_D08,HUVEC-08,4,D08,sirna_1061
HUVEC-12_2_D10,HUVEC-12,2,D10,sirna_1089
HUVEC-02_4_H09,HUVEC-02,4,H09,sirna_387
HUVEC-12_2_B09,HUVEC-12,2,B09,sirna_1043
HEPG2-01_3_I22,HEPG2-01,3,I22,sirna_639
RPE-01_2_O07,RPE-01,2,O07,sirna_730
RPE-01_2_L10,RPE-01,2,L10,sirna_866
HUVEC-08_3_B15,HUVEC-08,3,B15,sirna_389
RPE-05_3_E04,RPE-05,3,E04,sirna_656
HUVEC-07_2_H13,HUVEC-07,2,H13,sirna_945
HEPG2-02_1_I17,HEPG2-02,1,I17,sirna_631
RPE-01_4_G11,RPE-01,4,G11,sirna_345
HUVEC-05_3_J23,HUVEC-05,3,J23,sirna_588
HUVEC-11_4_O14,HUVEC-11,4,O14,sirna_149
HUVEC-06_1_E13,HUVEC-06,1,E13,sirna_709
RPE-03_4_F13,RPE-03,4,F13,sirna_917
HEPG2-05_2_B06,HEPG2-05,2,B06,sirna_53
HEPG2-02_3_G13,HEPG2-02,3,G13,sirna_20
HUVEC-04_4_I16,HUVEC-04,4,I16,sirna_772
U2OS-03_4_G21,U2OS-03,4,G21,sirna_160
HUVEC-07_4_B14,HUVEC-07,4,B14,sirna_138
HUVEC-03_3_M14,HUVEC-03,3,M14,sirna_455
HEPG2-06_3_C17,HEPG2-06,3,C17,sirna_1010
HEPG2-03_4_M14,HEPG2-03,4,M14,sirna_632
HUVEC-10_2_D16,HUVEC-10,2,D16,sirna_452
U2OS-02_1_C04,U2OS-02,1,C04,sirna_1003
HEPG2-06_3_D07,HEPG2-06,3,D07,sirna_638
HUVEC-14_3_I18,HUVEC-14,3,I18,sirna_448
RPE-04_1_N22,RPE-04,1,N22,sirna_610
HUVEC-16_4_L15,HUVEC-16,4,L15,sirna_120
RPE-01_2_N03,RPE-01,2,N03,sirna_1105
RPE-06_1_D09,RPE-06,1,D09,sirna_269
RPE-06_2_N18,RPE-06,2,N18,sirna_989
RPE-06_4_E10,RPE-06,4,E10,sirna_703
HEPG2-05_4_G11,HEPG2-05,4,G11,sirna_619
U2OS-01_1_L08,U2OS-01,1,L08,sirna_1131
HUVEC-06_2_D08,HUVEC-06,2,D08,sirna_249
HUVEC-14_2_H16,HUVEC-14,2,H16,sirna_424
U2OS-03_4_H05,U2OS-03,4,H05,sirna_287
U2OS-01_3_N06,U2OS-01,3,N06,sirna_202
HUVEC-03_4_O07,HUVEC-03,4,O07,sirna_1071
HUVEC-06_1_L23,HUVEC-06,1,L23,sirna_193
HUVEC-02_4_G22,HUVEC-02,4,G22,sirna_333
HEPG2-04_2_N08,HEPG2-04,2,N08,sirna_357
HUVEC-04_1_N10,HUVEC-04,1,N10,sirna_310
HUVEC-04_2_D10,HUVEC-04,2,D10,sirna_435
HEPG2-06_3_G13,HEPG2-06,3,G13,sirna_516
RPE-06_4_D12,RPE-06,4,D12,sirna_259
U2OS-02_2_O11,U2OS-02,2,O11,sirna_977
RPE-03_4_G10,RPE-03,4,G10,sirna_298
HEPG2-01_3_H17,HEPG2-01,3,H17,sirna_383
RPE-01_4_D02,RPE-01,4,D02,sirna_172
HUVEC-07_3_M20,HUVEC-07,3,M20,sirna_202
RPE-02_3_K17,RPE-02,3,K17,sirna_806
HUVEC-15_3_M02,HUVEC-15,3,M02,sirna_956
HUVEC-15_2_M08,HUVEC-15,2,M08,sirna_734
HUVEC-10_2_F20,HUVEC-10,2,F20,sirna_599
U2OS-02_1_B22,U2OS-02,1,B22,sirna_996
HUVEC-12_4_L03,HUVEC-12,4,L03,sirna_316
HUVEC-15_1_O16,HUVEC-15,1,O16,sirna_976
RPE-06_2_C13,RPE-06,2,C13,sirna_433
RPE-01_3_B12,RPE-01,3,B12,sirna_613
HUVEC-06_2_L14,HUVEC-06,2,L14,sirna_569
RPE-07_4_G13,RPE-07,4,G13,sirna_141
HEPG2-03_3_B19,HEPG2-03,3,B19,sirna_346
HEPG2-01_1_K16,HEPG2-01,1,K16,sirna_226
HUVEC-12_1_C17,HUVEC-12,1,C17,sirna_312
HEPG2-07_1_J13,HEPG2-07,1,J13,sirna_803
HUVEC-10_1_E14,HUVEC-10,1,E14,sirna_976
U2OS-03_3_K10,U2OS-03,3,K10,sirna_840
RPE-02_3_N07,RPE-02,3,N07,sirna_673
HUVEC-16_3_E07,HUVEC-16,3,E07,sirna_247
HUVEC-05_4_N16,HUVEC-05,4,N16,sirna_1026
RPE-01_2_L17,RPE-01,2,L17,sirna_776
RPE-05_1_L20,RPE-05,1,L20,sirna_720
RPE-07_3_O12,RPE-07,3,O12,sirna_360
HUVEC-16_2_I14,HUVEC-16,2,I14,sirna_922
HEPG2-07_3_J14,HEPG2-07,3,J14,sirna_849
RPE-05_3_M06,RPE-05,3,M06,sirna_382
HEPG2-07_4_M13,HEPG2-07,4,M13,sirna_248
RPE-01_4_J10,RPE-01,4,J10,sirna_722
HUVEC-15_4_H06,HUVEC-15,4,H06,sirna_863
HEPG2-05_4_L22,HEPG2-05,4,L22,sirna_106
HEPG2-06_4_K19,HEPG2-06,4,K19,sirna_248
HUVEC-01_2_E15,HUVEC-01,2,E15,sirna_830
HEPG2-04_2_B23,HEPG2-04,2,B23,sirna_1014
HEPG2-05_3_G22,HEPG2-05,3,G22,sirna_667
RPE-04_4_E03,RPE-04,4,E03,sirna_116
HUVEC-13_2_K03,HUVEC-13,2,K03,sirna_807
RPE-05_3_F17,RPE-05,3,F17,sirna_987
HEPG2-02_2_B04,HEPG2-02,2,B04,sirna_246
HUVEC-16_1_D18,HUVEC-16,1,D18,sirna_1129
HEPG2-03_4_N23,HEPG2-03,4,N23,sirna_277
U2OS-03_1_J23,U2OS-03,1,J23,sirna_464
RPE-05_3_D10,RPE-05,3,D10,sirna_497
RPE-05_4_G23,RPE-05,4,G23,sirna_738
HEPG2-01_4_L19,HEPG2-01,4,L19,sirna_386
HUVEC-06_1_C13,HUVEC-06,1,C13,sirna_959
HUVEC-10_4_G19,HUVEC-10,4,G19,sirna_701
HUVEC-10_4_G16,HUVEC-10,4,G16,sirna_327
HUVEC-04_2_B20,HUVEC-04,2,B20,sirna_130
HUVEC-06_1_I08,HUVEC-06,1,I08,sirna_46
HEPG2-06_3_C08,HEPG2-06,3,C08,sirna_994
RPE-07_1_H13,RPE-07,1,H13,sirna_733
RPE-07_3_M02,RPE-07,3,M02,sirna_916
HUVEC-07_3_C16,HUVEC-07,3,C16,sirna_427
HUVEC-05_3_H13,HUVEC-05,3,H13,sirna_1118
RPE-06_4_F06,RPE-06,4,F06,sirna_1125
HUVEC-02_4_H21,HUVEC-02,4,H21,sirna_441
RPE-07_3_I23,RPE-07,3,I23,sirna_261
HUVEC-07_2_E22,HUVEC-07,2,E22,sirna_632
HUVEC-04_1_K08,HUVEC-04,1,K08,sirna_254
HUVEC-13_3_I10,HUVEC-13,3,I10,sirna_615
U2OS-02_2_J05,U2OS-02,2,J05,sirna_1126
HUVEC-09_4_C10,HUVEC-09,4,C10,sirna_709
HUVEC-01_3_N18,HUVEC-01,3,N18,sirna_817
HEPG2-07_4_K19,HEPG2-07,4,K19,sirna_463
HUVEC-07_3_I12,HUVEC-07,3,I12,sirna_611
HUVEC-11_4_L07,HUVEC-11,4,L07,sirna_195
HEPG2-03_2_O09,HEPG2-03,2,O09,sirna_857
HUVEC-14_4_N20,HUVEC-14,4,N20,sirna_554
HUVEC-09_4_G15,HUVEC-09,4,G15,sirna_445
HUVEC-02_1_N09,HUVEC-02,1,N09,sirna_375
HUVEC-12_3_L03,HUVEC-12,3,L03,sirna_422
HEPG2-06_3_J06,HEPG2-06,3,J06,sirna_280
RPE-07_4_O09,RPE-07,4,O09,sirna_160
HUVEC-03_3_C23,HUVEC-03,3,C23,sirna_322
HUVEC-06_4_F23,HUVEC-06,4,F23,sirna_398
HUVEC-01_3_B15,HUVEC-01,3,B15,sirna_314
HUVEC-01_4_E05,HUVEC-01,4,E05,sirna_1023
RPE-01_3_E02,RPE-01,3,E02,sirna_806
HEPG2-02_2_M12,HEPG2-02,2,M12,sirna_1014
HUVEC-01_1_K02,HUVEC-01,1,K02,sirna_434
HUVEC-09_4_C08,HUVEC-09,4,C08,sirna_799
HEPG2-02_1_F12,HEPG2-02,1,F12,sirna_428
HUVEC-11_2_G16,HUVEC-11,2,G16,sirna_926
U2OS-01_2_G15,U2OS-01,2,G15,sirna_271
RPE-01_4_G16,RPE-01,4,G16,sirna_221
HUVEC-10_2_O02,HUVEC-10,2,O02,sirna_2
HUVEC-05_1_B14,HUVEC-05,1,B14,sirna_1104
HEPG2-06_3_L04,HEPG2-06,3,L04,sirna_586
RPE-03_3_K02,RPE-03,3,K02,sirna_1086
HUVEC-13_3_O16,HUVEC-13,3,O16,sirna_539
HEPG2-06_2_F14,HEPG2-06,2,F14,sirna_558
HUVEC-08_3_J23,HUVEC-08,3,J23,sirna_6
HUVEC-05_2_C17,HUVEC-05,2,C17,sirna_404
HUVEC-04_2_H02,HUVEC-04,2,H02,sirna_305
HUVEC-03_2_E20,HUVEC-03,2,E20,sirna_450
